Date,Time,Project,Task,Division,Details
2019-05-28,0.5,Golden Bike,Photography,Visual,Picture editing.
2019-05-27,1.5,Golden Bike,Photography,Visual,Picture editing.
2019-05-27,0.5,A Drop in an Ocean of Sand,Writing,Abstract,Creative writing.
2019-05-27,1.5,Tinker,Design,Abstract,Platforming game design.
2019-05-27,2.0,Jam,Composition,Audio,Songwriting.
2019-05-26,1.0,Jam,Composition,Audio,Songwriting.
2019-05-26,1.0,Study,Research,Abstract,Exploration-based game design.
2019-05-25,4.5,Sports,Performance,Abstract,Biking to Odaiba.
2019-05-25,1.0,Study,Research,Abstract,Exploration-based game design.
2019-05-24,1.0,Study,Research,Abstract,Game fairness.
2019-05-24,1.5,Study,Linguistics,Abstract,Syntax.
2019-05-24,1.5,Japan,Linguistics,Abstract,Japanese.
2019-05-23,1.0,Japan,Linguistics,Abstract,"Japanese, kanji."
2019-05-23,2.5,Study,Research,Abstract,"Creative writing, networks."
2019-05-22,3.5,A Drop in an Ocean of Sand,Writing,Abstract,Creative writing.
2019-05-22,1.5,Study,Linguistics,Abstract,Syntax.
2019-05-22,3.0,Japan,Linguistics,Abstract,Japanese.
2019-05-21,2.0,A Drop in an Ocean of Sand,Writing,Abstract,Creative writing.
2019-05-20,0.5,A Drop in an Ocean of Sand,Writing,Abstract,Creative writing.
2019-05-20,1.5,Japan,Linguistics,Abstract,Kanji.
2019-05-19,1.0,Japan,Linguistics,Abstract,Kanji.
2019-05-19,3.5,DokiDoki,Development,Code,Redesign.
2019-05-18,0.5,V-OS,Development,Code,Move all javascript projects to website hosting.
2019-05-18,0.5,Perfect Empathy,Development,Code,Small visual edit.
2019-05-18,0.5,A Drop in an Ocean of Sand,Writing,Abstract,Creative writing.
2019-05-18,0.5,Study,Research,Abstract,Creative writing study.
2019-05-17,1.0,Study,Linguistics,Abstract,Syntax.
2019-05-17,1.5,Japan,Linguistics,Abstract,Japanese.
2019-05-16,1.0,A Drop in an Ocean of Sand,Writing,Abstract,Creative writing.
2019-05-16,3.0,Study,Research,Abstract,"Creative writing study, and software."
2019-05-15,3.0,Study,Linguistics,Abstract,Syntax.
2019-05-15,3.5,Japan,Linguistics,Abstract,Japanese.
2019-05-14,3.5,Study,Linguistics,Abstract,Syntax.
2019-05-14,5.0,Study,Research,Abstract,"Game studies, future of AI, creative writing study, and reality."
2019-05-13,1.0,Tinker,Design,Abstract,Minecraft hide and seek game design.
2019-05-13,1.5,Japan,Linguistics,Abstract,Kanji.
2019-05-12,1.5,Japan,Linguistics,Abstract,Kanji.
2019-05-12,0.5,Doodle,Photography,Visual,Picture taking.
2019-05-11,2.5,Doodle,Photography,Visual,Picture taking.
2019-05-10,0.5,Golden Bike,Photography,Visual,Picture editing.
2019-05-10,1.5,Study,Linguistics,Abstract,Syntax.
2019-05-10,1.5,Japan,Linguistics,Abstract,Japanese.
2019-05-09,3.0,Study,Research,Abstract,"Creative writing study, machine ethics."
2019-05-08,1.5,Study,Linguistics,Abstract,Syntax.
2019-05-08,1.0,Doodle,2D,Visual,Drawing.
2019-05-08,3.0,Japan,Linguistics,Abstract,Japanese.
2019-05-07,2.0,Study,Research,Abstract,Creative writing study.
2019-05-07,1.0,Golden Bike,Photography,Visual,Picture editing.
2019-05-06,1.0,Golden Bike,Photography,Visual,Picture editing.
2019-05-06,1.0,Cartographer,Writing,Abstract,Page documentation.
2019-05-05,2.0,Golden Bike,Photography,Visual,Picture taking.
2019-05-05,5.0,Golden Bike,Performance,Abstract,Biking.
2019-05-04,2.0,Golden Bike,Photography,Visual,Picture taking.
2019-05-04,5.0,Golden Bike,Performance,Abstract,Biking.
2019-05-03,2.0,Golden Bike,Photography,Visual,Picture taking.
2019-05-03,5.0,Golden Bike,Performance,Abstract,Biking.
2019-05-02,2.0,Golden Bike,Photography,Visual,Picture taking.
2019-05-02,5.0,Golden Bike,Performance,Abstract,Biking.
2019-05-01,2.0,Golden Bike,Photography,Visual,Picture taking.
2019-05-01,5.0,Golden Bike,Performance,Abstract,Biking.
2019-04-30,1.0,Golden Bike,Research,Code,Trip planning.
2019-04-29,1.0,Cartographer,Development,Code,Biomes and color tweaks.
2019-04-28,1.0,Golden Bike,Research,Code,Trip planning.
2019-04-26,1.5,Study,Linguistics,Abstract,Syntax.
2019-04-26,3.5,Japan,Linguistics,Abstract,Japanese.
2019-04-25,3.5,Study,Research,Abstract,"Creative writing study, VR, and space."
2019-04-25,3.0,Cartographer,Development,Code,"Clouds, cities, biomes."
2019-04-24,3.5,Cartographer,Development,Code,"Clouds, cities, biomes."
2019-04-24,2.0,Jam,Composition,Audio,Vocals.
2019-04-24,2.5,Study,Linguistics,Abstract,Syntax.
2019-04-23,1.0,Rig,Maintenance,Code,Tweak bike.
2019-04-23,2.0,Tinker,Research,Code,Programming teaching.
2019-04-23,1.5,Study,Research,Abstract,Cognitive psychology.
2019-04-23,1.5,Study,Research,Abstract,Game history.
2019-04-23,5.5,Cartographer,Development,Code,Generative landscape.
2019-04-22,3.0,Cartographer,Development,Code,Generative landscape.
2019-04-22,1.5,Japan,Linguistics,Abstract,Kanji.
2019-04-21,0.5,Japan,Linguistics,Abstract,Kanji.
2019-04-21,5.0,Cartographer,Development,Code,UI.
2019-04-21,1.0,Tinker,Research,Code,Programming teaching.
2019-04-20,3.0,Cartographer,Development,Code,Terrain rendering.
2019-04-20,3.0,Stream,Performance,Abstract,Dying Light stream.
2019-04-19,2.0,Org_Proc,2D,Visual,Book work.
2019-04-19,1.0,Sports,Research,Code,Cycling technology and techniques.
2019-04-19,1.0,Jam,Composition,Audio,Composition.
2019-04-19,1.5,Study,Linguistics,Abstract,Syntax.
2019-04-18,0.5,Jam,Composition,Audio,Composition.
2019-04-18,0.5,Various,Writing,Abstract,Dream collection.
2019-04-17,1.0,Architects of Souls,2D,Visual,Cover art.
2019-04-17,1.0,Architects of Souls,3D,Visual,Generation for cover art.
2019-04-17,2.0,Tinker,Research,Code,Cycling technology and techniques.
2019-04-17,2.0,Study,Linguistics,Abstract,Syntax.
2019-04-17,3.0,Japan,Linguistics,Abstract,Japanese.
2019-04-16,1.5,Tinker,Research,Code,Cycling technology and techniques.
2019-04-15,2.5,Japan,Linguistics,Abstract,Kanji.
2019-04-14,2.0,Study,Design,Abstract,Cooperative gameplay design.
2019-04-13,0.5,Japan,Linguistics,Abstract,Speaking.
2019-04-12,2.0,Architects of Souls,Composition,Audio,Composition.
2019-04-12,0.5,FeatherFall,3D,Visual,3D printing preparation.
2019-04-11,1.5,Architects of Souls,Composition,Audio,Composition.
2019-04-10,1.0,Study,Design,Abstract,Difficulty design.
2019-04-10,1.0,FeatherFall,3D,Visual,3D.
2019-04-09,0.5,FeatherFall,3D,Visual,3D.
2019-04-08,1.0,Forms,Photography,Visual,Picture editing.
2019-04-07,1.0,FeatherFall,3D,Visual,3D.
2019-04-07,1.5,Forms,Photography,Visual,Picture editing.
2019-04-06,3.5,Forms,Photography,Visual,Picture taking and editing.
2019-04-06,1.0,FeatherFall,3D,Visual,3D.
2019-04-05,2.0,FeatherFall,3D,Visual,3D.
2019-04-05,2.0,Various,Linguistics,Abstract,English teaching.
2019-04-04,3.0,Jam,Composition,Audio,Vocals.
2019-04-04,2.0,Various,Linguistics,Abstract,English teaching.
2019-04-03,2.0,Various,Linguistics,Abstract,English teaching.
2019-04-02,1.0,Jam,Composition,Audio,Composition.
2019-04-02,2.0,Various,Linguistics,Abstract,English teaching.
2019-04-01,2.0,Study,Design,Abstract,Level and combat design.
2019-04-01,2.0,Various,Linguistics,Abstract,English teaching.
2019-03-31,2.0,Study,Design,Abstract,Level and combat design.
2019-03-30,2.0,Dunes of Simila,3D,Visual,Generation.
2019-03-29,2.5,Dunes of Simila,3D,Visual,Generation.
2019-03-29,2.5,Tinker,Research,Code,Cycling technology and techniques.
2019-03-28,3.0,Tinker,Design,Abstract,Minecraft hide and seek game design.
2019-03-27,1.0,Study,Design,Abstract,Combat systems.
2019-03-26,2.0,Jam,Research,Audio,"Music art show, live music programming."
2019-03-25,1.5,Jam,Research,Audio,Music teaching.
2019-03-24,0.5,Tinker,Design,Abstract,Minecraft hide and seek game design.
2019-03-23,0.5,Tinker,Design,Abstract,Minecraft hide and seek game design.
2019-03-22,3.0,Tinker,Design,Abstract,Minecraft hide and seek game design.
2019-03-21,1.0,Dunes of Simila,3D,Visual,Generation.
2019-03-20,2.5,ScanDirectory,3D,Visual,Rendering.
2019-03-20,0.5,Rig,Maintenance,Code,Clean up and backup.
2019-03-20,1.0,Study,Design,Abstract,Urban design.
2019-03-20,1.0,Jam,Composition,Audio,Composition.
2019-03-19,4.0,Sports,Performance,Abstract,Skiing.
2019-03-18,4.0,Sports,Performance,Abstract,Skiing.
2019-03-17,1.5,Forms,Photography,Visual,Organization and uploading.
2019-03-16,0.5,Perfect Empathy,Development,Code,Small visual edits.
2019-03-16,1.0,Forms,Photography,Visual,Organization and uploading.
2019-03-16,1.0,Study,Research,Abstract,Creativity teaching.
2019-03-15,1.0,Forms,Design,Visual,Cutscene design.
2019-03-14,1.0,Qurotema,Design,Abstract,Project proposal.
2019-03-13,2.0,Study,Research,Abstract,Made in Abyss and Mob Psycho 100 narrative study.
2019-03-12,2.0,Rig,Maintenance,Code,Clean up and backup.
2019-03-12,2.0,Study,Research,Abstract,University sequence.
2019-03-11,1.0,Study,Research,Abstract,Psychology.
2019-03-10,2.0,Study,Research,Abstract,Psychology.
2019-03-09,3.0,Sports,Performance,Abstract,Skiing.
2019-03-08,4.0,Sports,Performance,Abstract,Skiing.
2019-03-07,1.5,Jam,Composition,Audio,Rhythm games.
2019-03-06,1.0,Study,Design,Abstract,Battle royale design.
2019-03-06,1.0,Jam,Composition,Audio,Rhythm games.
2019-03-06,1.0,Qurotema,Design,Abstract,Project proposal.
2019-03-05,1.0,Jam,Composition,Audio,Rhythm games.
2019-03-05,1.0,Tinker,Development,Code,Flowfields experimentation.
2019-03-04,1.5,Study,Design,Abstract,Theme park design.
2019-03-03,4.0,Tinker,Development,Code,Flowfields experimentation.
2019-03-02,1.0,Tinker,Design,Code,Poker.
2019-03-01,1.5,Jam,Composition,Audio,Rhythm games.
2019-02-28,2.0,Jam,Composition,Audio,Composition.
2019-02-27,1.5,Jam,Composition,Audio,Rhythm games.
2019-02-26,3.0,Study,Research,Abstract,Tokyo new media exhibit.
2019-02-25,1.5,Jam,Composition,Audio,Rhythm games.
2019-02-24,1.0,Study,Design,Abstract,Theme park design.
2019-02-23,1.5,Jam,Composition,Audio,Rhythm games.
2019-02-22,2.0,Jam,Composition,Audio,Rhythm games.
2019-02-21,1.5,Jam,Composition,Audio,Rhythm games.
2019-02-20,3.0,Jam,Design,Audio,Rhythm games.
2019-02-19,1.5,Jam,Design,Audio,Rhythm games.
2019-02-18,1.5,Jam,Performance,Audio,Guitar.
2019-02-17,1.5,Perfect Empathy,Development,Code,Styling fixes.
2019-02-17,2.0,Study,Research,Abstract,Anatomy.
2019-02-16,0.5,Perfect Empathy,Development,Code,Styling fixes.
2019-02-15,0.5,Perfect Empathy,Development,Code,Styling fixes.
2019-02-15,2.5,ScanDirectory,3D,Visual,"3D      , texturing, experimentation, research."
2019-02-14,2.0,Sports,Performance,Abstract,Skiing.
2019-02-13,5.0,Sports,Performance,Abstract,Skiing.
2019-02-12,1.0,Sports,Performance,Abstract,Skiing.
2019-02-11,0.5,Study,Design,Abstract,Progression design.
2019-02-10,0.5,Study,Design,Abstract,Progression design.
2019-02-09,0.5,Study,Design,Abstract,Progression design.
2019-02-08,0.5,Study,Design,Abstract,Level design.
2019-02-07,0.5,Study,Design,Abstract,Level design.
2019-02-06,0.5,Study,Design,Abstract,Level design.
2019-02-05,0.5,Study,Design,Abstract,Level design.
2019-02-04,0.5,Study,Design,Abstract,Level design.
2019-02-04,0.5,Perfect Empathy,Development,Code,Web platform.
2019-02-03,0.5,Study,Design,Abstract,Level design.
2019-02-03,1.0,V-OS,Writing,Abstract,Project documentation.
2019-02-03,1.5,Perfect Empathy,Development,Code,Web platform.
2019-02-02,1.5,Perfect Empathy,Development,Code,Web platform.
2019-02-01,2.0,Perfect Empathy,Development,Code,Web platform.
2019-02-01,1.5,Machine Girl,Performance,Audio,Performance.
2019-01-31,2.5,Perfect Empathy,Development,Code,Web platform.
2019-01-31,1.0,Machine Girl,Composition,Audio,Practice.
2019-01-31,0.5,Study,Design,Abstract,Design business strategy.
2019-01-30,2.0,Machine Girl,Composition,Audio,Rehearsal.
2019-01-29,2.5,Perfect Empathy,Development,Code,Web platform.
2019-01-28,3.0,Study,Design,Abstract,Tokyo architecture and city design.
2019-01-27,7.5,Where is NeoTokyo,Writing,Abstract,Cyberpunk aesthetics' relation to Tokyo.
2019-01-26,1.0,Where is NeoTokyo,Writing,Abstract,Cyberpunk aesthetics' relation to Tokyo.
2019-01-25,1.5,Japan,Linguistics,Abstract,Japanese.
2019-01-24,3.0,Japan,Linguistics,Abstract,Japanese.
2019-01-23,0.5,Study,Design,Abstract,Design business strategy.
2019-01-23,0.5,Machine Girl,Composition,Audio,Practice.
2019-01-23,3.0,Study,Design,Abstract,Urban studies and theory.
2019-01-22,2.0,Study,Writing,Abstract,Social play design.
2019-01-22,1.0,Study,Design,Abstract,Design business strategy.
2019-01-22,3.0,Japan,Linguistics,Abstract,Japanese.
2019-01-21,3.0,ScanDirectory,3D,Visual,"3D      , texturing, experimentation, research."
2019-01-21,1.0,Study,Writing,Abstract,Social play design.
2019-01-20,2.0,Study,Writing,Abstract,Social play design.
2019-01-20,2.0,Machine Girl,Composition,Audio,Rehearsal.
2019-01-19,1.0,Study,Design,Abstract,Design business strategy.
2019-01-19,0.5,Doodle,Photography,Visual,Small editing.
2019-01-19,1.5,Japan,Linguistics,Abstract,Japanese.
2019-01-19,1.0,Machine Girl,Composition,Audio,Practice.
2019-01-19,6.5,ScanDirectory,3D,Visual,"3D      , texturing, experimentation, research."
2019-01-19,0.5,Doodle,Photography,Visual,Small video.
2019-01-18,0.5,ScanDirectory,2D,Visual,Photo editing.
2019-01-18,2.0,Japan,Linguistics,Abstract,Japanese.
2019-01-17,0.5,Japan,Linguistics,Abstract,Japanese.
2019-01-17,4.5,ScanDirectory,3D,Visual,"3D      , texturing, experimentation, research."
2019-01-16,3.5,ScanDirectory,3D,Visual,"3D      , texturing, experimentation, research."
2019-01-16,2.5,Study,Design,Abstract,Urban studies and theory.
2019-01-15,1.0,V-OS,Writing,Abstract,Portfolio update.
2019-01-15,2.0,Study,Research,Abstract,"Remote work, design budgeting, and marketing."
2019-01-15,3.0,Japan,Linguistics,Abstract,Japanese.
2019-01-14,0.5,Study,Research,Abstract,Design budgeting and marketing.
2019-01-14,2.5,Japan,Linguistics,Abstract,Linguistics.
2019-01-13,1.5,Machine Girl,Composition,Audio,Rehearsal.
2019-01-12,1.0,Qurotema,Development,Code,Updates.
2019-01-12,1.5,Japan,Linguistics,Abstract,Linguistics.
2019-01-11,2.0,Study,Research,Abstract,Amsterdam lifestyle and jobs.
2019-01-11,1.0,Qurotema,Development,Code,Updates.
2019-01-11,1.0,Study,Research,Abstract,Buddhism.
2019-01-10,0.5,Qurotema,Development,Code,Updates.
2019-01-10,1.0,Japan,Linguistics,Abstract,Linguistics.
2019-01-09,0.5,Doodle,2D,Visual,Illustration practice.
2019-01-09,2.5,Study,Design,Abstract,City design.
2019-01-09,1.0,Tinker,Research,Code,VPNs.
2019-01-08,3.0,Japan,Linguistics,Abstract,Japanese.
2019-01-07,1.0,Doodle,2D,Visual,Illustration practice.
2019-01-07,3.0,Study,Design,Abstract,Tokyo architecture and city design.
2019-01-06,0.5,Jam,Composition,Audio,Wip song reviews.
2019-01-05,1.0,Tinker,Development,Code,Gallery of Babel.
2019-01-05,1.5,V-OS,Writing,Abstract,Lifeset update.
2019-01-05,0.5,BlindRob Lander,Development,Code,Finishing touches.
2019-01-05,2.0,Jam,Composition,Audio,"Deathbeds cover, wip song finalizations."
2019-01-04,2.0,Jam,Performance,Audio,Guitar and vocals.
2019-01-04,2.0,Jam,Composition,Audio,Deathbeds cover.
2019-01-04,1.0,BlindRob Lander,Development,Code,Interaction design.
2019-01-03,2.5,Tinker,Development,Code,Gallery of Babel.
2019-01-03,4.0,Study,Research,Abstract,"Chemicals, and sexual physiology."
2019-01-03,1.5,Jam,Performance,Audio,Guitar.
2019-01-02,2.0,Doodle,3D,Visual,Fusion 360 learning.
2019-01-02,1.5,Jam,Performance,Audio,Guitar.
2019-01-01,1.0,Jam,Performance,Audio,Guitar.
2019-01-01,3.5,Doodle,3D,Visual,Fusion 360 learning.
2018-12-31,0.5,Study,Research,Abstract,Herbal medicine.
2018-12-30,1.0,Forms,Photography,Visual,Picture editing.
2018-12-29,2.0,Forms,Photography,Visual,Picture editing.
2018-12-29,2.0,Jam,Composition,Audio,Composition.
2018-12-29,1.0,Jam,Performance,Audio,Guitar.
2018-12-29,0.5,Japan,Linguistics,Abstract,Japanese.
2018-12-29,0.5,Rig,Research,Code,Troubleshooting.
2018-12-28,0.5,Rig,Research,Code,Troubleshooting.
2018-12-28,0.5,Study,Design,Abstract,Miscellaneous game design.
2018-12-27,0.5,Forms,Photography,Visual,Picture editing.
2018-12-26,1.0,Forms,Photography,Visual,Picture taking.
2018-12-25,1.0,Forms,Photography,Visual,Picture taking.
2018-12-24,2.0,Study,Research,Abstract,Relationships.
2018-12-23,1.5,Jam,Performance,Audio,Guitar.
2018-12-22,5.0,Jam,Performance,Audio,Vocals and guitar.
2018-12-21,1.5,Japan,Linguistics,Abstract,Japanese.
2018-12-20,0.5,Japan,Linguistics,Abstract,Japanese.
2018-12-20,0.5,Study,Research,Abstract,Alternative psychological review of stanford prison experiment.
2018-12-20,0.5,Jam,Research,Audio,Funk genre.
2018-12-19,3.0,Jam,Research,Audio,Opera.
2018-12-18,1.0,Study,Research,Abstract,Theme park attractions.
2018-12-18,1.0,Forms,Photography,Visual,Picture taking.
2018-12-18,3.0,Japan,Linguistics,Abstract,Japanese.
2018-12-17,1.0,Study,Design,Abstract,Asymetric game design.
2018-12-16,1.0,Study,Research,Abstract,Psychology.
2018-12-16,2.0,Jam,Composition,Audio,Composition.
2018-12-16,1.0,Jam,Performance,Audio,Guitar.
2018-12-15,3.0,Jam,Performance,Audio,Guitar.
2018-12-15,0.5,Japan,Linguistics,Abstract,Japanese.
2018-12-14,1.0,Japan,Linguistics,Abstract,Japanese.
2018-12-13,0.5,Jam,Research,Audio,Funk genre.
2018-12-13,3.0,Japan,Linguistics,Abstract,Japanese.
2018-12-12,0.5,Japan,Linguistics,Abstract,Japanese.
2018-12-12,2.0,Jam,Composition,Audio,Vocals.
2018-12-12,3.0,Study,Design,Abstract,Urban studies and theory.
2018-12-11,0.5,Study,Research,Abstract,"Band formation, management, and musicianship."
2018-12-11,1.5,Study,Design,Abstract,Social design.
2018-12-11,1.0,BlindRob Lander,Development,Code,Styling.
2018-12-11,3.0,Jam,Performance,Audio,Guitar.
2018-12-11,3.5,Japan,Linguistics,Abstract,Japanese.
2018-12-10,3.5,Forms,Photography,Visual,Picture editing.
2018-12-10,7.0,Study,Design,Abstract,"Tokyo architecture, city design, behavioral biology, and social design."
2018-12-09,3.0,Machine Girl,Performance,Audio,Practice and performance.
2018-12-08,2.0,Forms,Photography,Visual,Picture editing.
2018-12-08,1.5,Japan,Linguistics,Abstract,Japanese.
2018-12-08,2.0,Machine Girl,Composition,Audio,Band rehearsal and practice.
2018-12-07,1.0,Japan,Linguistics,Abstract,Japanese.
2018-12-06,2.0,Doodle,3D,Visual,3D.
2018-12-05,0.5,Japan,Linguistics,Abstract,Japanese.
2018-12-04,0.5,BlindRob Lander,2D,Visual,Logo and icons.
2018-12-04,3.0,BlindRob Lander,Development,Code,Web development.
2018-12-04,3.0,Japan,Linguistics,Abstract,Japanese.
2018-12-03,0.5,Jam,Performance,Audio,Guitar.
2018-12-03,0.5,Japan,Linguistics,Abstract,Japanese.
